nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,id_kel,tanggal,suspek,suspek_perawatan_rs,suspek_isolasi_di_rumah,suspek_selesai_isolasi,suspek_meninggal,suspek_baru,suspek_perawatan_rs_baru,suspek_isolasi_di_rumah_baru,suspek_selesai_isolasi_baru,suspek_meninggal_baru
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-04,358,6,29,319,4,1,1,-1,1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-05,364,6,27,327,4,6,0,-2,8,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-06,377,6,33,334,4,13,0,6,7,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-07,385,4,32,345,4,8,-2,-1,11,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-08,428,4,67,353,4,43,0,35,8,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-09,430,4,69,353,4,2,0,2,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-10,432,4,68,356,4,2,0,-1,3,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-11,437,4,71,358,4,5,0,3,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-12,437,4,63,366,4,0,0,-8,8,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-13,444,4,66,370,4,7,0,3,4,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-14,452,5,70,373,4,8,1,4,3,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-15,458,4,70,380,4,6,-1,0,7,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-16,463,4,70,385,4,5,0,0,5,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-17,465,4,72,385,4,2,0,2,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-18,468,4,75,385,4,3,0,3,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-19,470,2,39,425,4,2,-2,-36,40,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-20,479,3,36,436,4,9,1,-3,11,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-21,483,3,44,432,4,4,0,8,-4,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-22,494,3,44,443,4,11,0,0,11,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-23,497,3,47,443,4,3,0,3,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-24,501,3,44,450,4,4,0,-3,7,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-25,504,5,39,456,4,3,2,-5,6,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-26,509,4,38,463,4,5,-1,-1,7,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-27,509,4,34,467,4,0,0,-4,4,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-28,511,4,33,470,4,2,0,-1,3,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-29,514,4,34,472,4,3,0,1,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-30,521,2,34,481,4,7,-2,0,9,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,3173021001,2020-10-31,522,3,34,481,4,1,1,0,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-01,324,2,18,299,5,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-02,326,2,18,301,5,2,0,0,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-03,326,3,18,300,5,0,1,0,-1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-04,327,3,18,301,5,1,0,0,1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-05,327,2,17,303,5,0,-1,-1,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-06,337,2,17,313,5,10,0,0,10,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-07,344,4,14,321,5,7,2,-3,8,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-08,362,5,30,322,5,18,1,16,1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-09,365,5,33,322,5,3,0,3,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-10,369,5,33,326,5,4,0,0,4,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-11,384,5,37,337,5,15,0,4,11,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-12,385,6,33,341,5,1,1,-4,4,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-13,386,6,34,341,5,1,0,1,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-14,401,7,45,344,5,15,1,11,3,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-15,413,6,53,349,5,12,-1,8,5,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-16,416,3,54,354,5,3,-3,1,5,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-17,418,2,54,357,5,2,-1,0,3,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-18,432,2,68,357,5,14,0,14,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-19,433,3,59,366,5,1,1,-9,9,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-20,441,3,54,379,5,8,0,-5,13,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-21,447,3,58,381,5,6,0,4,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-22,449,1,58,385,5,2,-2,0,4,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-23,450,1,59,385,5,1,0,1,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-24,453,1,59,388,5,3,0,0,3,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-25,457,4,52,396,5,4,3,-7,8,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-26,457,4,44,404,5,0,0,-8,8,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-27,462,5,32,420,5,5,1,-12,16,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-28,465,5,23,432,5,3,0,-9,12,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-29,470,5,24,436,5,5,0,1,4,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-30,476,4,25,442,5,6,-1,1,6,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3173021004,2020-10-31,477,4,25,443,5,1,0,0,1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-01,312,0,25,285,2,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-02,315,1,17,295,2,3,1,-8,10,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-03,316,1,18,295,2,1,0,1,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-04,318,1,20,295,2,2,0,2,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-05,318,1,18,297,2,0,0,-2,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-06,319,1,18,298,2,1,0,0,1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-07,327,1,23,301,2,8,0,5,3,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-08,336,2,25,307,2,9,1,2,6,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-09,339,2,28,307,2,3,0,3,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-10,340,2,25,311,2,1,0,-3,4,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-11,343,2,26,313,2,3,0,1,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-12,343,1,22,318,2,0,-1,-4,5,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-13,343,1,20,320,2,0,0,-2,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-14,350,1,25,322,2,7,0,5,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-15,355,2,29,322,2,5,1,4,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-16,356,2,27,325,2,1,0,-2,3,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-17,358,2,28,326,2,2,0,1,1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-18,359,2,27,328,2,1,0,-1,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-19,362,3,18,339,2,3,1,-9,11,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-20,370,3,18,347,2,8,0,0,8,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-21,383,4,30,347,2,13,1,12,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-22,385,4,30,349,2,2,0,0,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-23,388,5,32,349,2,3,1,2,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-24,389,5,32,350,2,1,0,0,1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-25,391,6,32,351,2,2,1,0,1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-26,391,5,22,362,2,0,-1,-10,11,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-27,397,4,27,364,2,6,-1,5,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-28,398,4,28,364,2,1,0,1,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-29,400,4,28,366,2,2,0,0,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-30,403,4,28,369,2,3,0,0,3,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,3173021006,2020-10-31,406,5,27,372,2,3,1,-1,3,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-01,328,1,14,312,1,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-02,328,1,7,319,1,0,0,-7,7,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-03,333,3,7,322,1,5,2,0,3,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-04,334,3,8,322,1,1,0,1,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-05,334,3,7,323,1,0,0,-1,1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-06,341,3,11,326,1,7,0,4,3,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-07,347,2,17,327,1,6,-1,6,1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-08,365,4,30,330,1,18,2,13,3,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-09,369,5,32,331,1,4,1,2,1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-10,374,5,30,338,1,5,0,-2,7,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-11,380,5,34,340,1,6,0,4,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-12,385,9,33,342,1,5,4,-1,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-13,385,9,31,344,1,0,0,-2,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-14,397,9,38,349,1,12,0,7,5,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-15,404,8,38,357,1,7,-1,0,8,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-16,405,8,36,360,1,1,0,-2,3,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-17,405,6,35,363,1,0,-2,-1,3,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-18,412,7,38,366,1,7,1,3,3,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-19,412,6,32,373,1,0,-1,-6,7,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-20,419,6,34,378,1,7,0,2,5,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-21,420,6,30,383,1,1,0,-4,5,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-22,422,2,28,391,1,2,-4,-2,8,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-23,423,2,29,391,1,1,0,1,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-24,426,1,32,392,1,3,-1,3,1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-25,431,6,30,394,1,5,5,-2,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-26,432,6,21,404,1,1,0,-9,10,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-27,435,7,22,405,1,3,1,1,1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-28,439,7,20,411,1,4,0,-2,6,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-29,442,6,19,416,1,3,-1,-1,5,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-30,445,7,14,423,1,3,1,-5,7,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,3173021005,2020-10-31,454,8,18,427,1,9,1,4,4,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-01,228,1,5,222,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-02,233,1,9,223,0,5,0,4,1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-03,234,2,9,223,0,1,1,0,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-04,236,3,10,223,0,2,1,1,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-05,236,3,10,223,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-06,245,3,17,225,0,9,0,7,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-07,246,1,19,226,0,1,-2,2,1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-08,249,1,20,228,0,3,0,1,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-09,250,1,21,228,0,1,0,1,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-10,251,1,21,229,0,1,0,0,1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-11,253,1,21,231,0,2,0,0,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-12,253,1,15,237,0,0,0,-6,6,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-13,253,1,13,239,0,0,0,-2,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-14,259,1,16,242,0,6,0,3,3,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-15,262,0,18,244,0,3,-1,2,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-16,263,0,13,250,0,1,0,-5,6,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-17,266,0,14,252,0,3,0,1,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-18,267,0,14,253,0,1,0,0,1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-19,268,0,14,254,0,1,0,0,1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-20,279,0,19,260,0,11,0,5,6,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-21,279,0,19,260,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-22,280,0,19,261,0,1,0,0,1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-23,281,0,20,261,0,1,0,1,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-24,286,0,22,264,0,5,0,2,3,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-25,288,0,22,266,0,2,0,0,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-26,289,0,18,271,0,1,0,-4,5,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-27,290,0,16,274,0,1,0,-2,3,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-28,291,0,16,275,0,1,0,0,1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-29,294,0,10,284,0,3,0,-6,9,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-30,296,1,8,287,0,2,1,-2,3,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,3173021002,2020-10-31,298,1,10,287,0,2,0,2,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-01,340,1,15,322,2,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-02,345,3,12,328,2,5,2,-3,6,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-03,350,7,11,330,2,5,4,-1,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-04,350,7,10,331,2,0,0,-1,1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-05,350,5,10,333,2,0,-2,0,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-06,359,5,14,338,2,9,0,4,5,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-07,362,4,15,341,2,3,-1,1,3,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-08,389,4,38,345,2,27,0,23,4,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-09,391,5,39,345,2,2,1,1,0,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-10,396,6,42,346,2,5,1,3,1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-11,401,8,43,348,2,5,2,1,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-12,407,11,40,354,2,6,3,-3,6,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-13,409,11,40,356,2,2,0,0,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-14,427,11,50,364,2,18,0,10,8,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-15,441,10,58,371,2,14,-1,8,7,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-16,444,10,59,373,2,3,0,1,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-17,447,9,61,375,2,3,-1,2,2,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-18,450,10,62,376,2,3,1,1,1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-19,452,8,43,399,2,2,-2,-19,23,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-20,457,8,42,405,2,5,0,-1,6,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-21,461,8,40,411,2,4,0,-2,6,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-22,464,5,42,415,2,3,-3,2,4,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-23,467,5,44,416,2,3,0,2,1,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-24,471,5,42,422,2,4,0,-2,6,0
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,3173021003,2020-10-25,475,5,42,426,2,4,0,0,4,0
