nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,id_kel,tanggal,kontak_erat,kontak_erat_isolasi_di_rumah,kontak_erat_selesai_isolasi,kontak_erat_baru,kontak_erat_isolasi_di_rumah_baru,kontak_erat_selesai_isolasi_baru
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,3173021007,2020-10-25,854,62,792,2,-1,3
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,3173021007,2020-10-26,855,47,808,1,-15,16
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,3173021007,2020-10-27,865,47,818,10,0,10
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,3173021007,2020-10-28,866,47,819,1,0,1
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,3173021007,2020-10-29,869,41,828,3,-6,9
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,3173021007,2020-10-30,877,48,829,8,7,1
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,3173021007,2020-10-31,878,49,829,1,1,0
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-01,1874,130,1744,0,0,0
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-02,1915,150,1765,41,20,21
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-03,1930,158,1772,15,8,7
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-04,1940,166,1774,10,8,2
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-05,1945,150,1795,5,-16,21
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-06,1963,148,1815,18,-2,20
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-07,2021,190,1831,58,42,16
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-08,2050,209,1841,29,19,10
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-09,2066,224,1842,16,15,1
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-10,2077,212,1865,11,-12,23
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-11,2103,233,1870,26,21,5
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-12,2131,217,1914,28,-16,44
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-13,2133,196,1937,2,-21,23
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-14,2148,205,1943,15,9,6
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-15,2165,178,1987,17,-27,44
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-16,2177,157,2020,12,-21,33
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-17,2201,178,2023,24,21,3
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-18,2212,186,2026,11,8,3
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-19,2212,157,2055,0,-29,29
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-20,2227,136,2091,15,-21,36
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-21,2229,132,2097,2,-4,6
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-22,2230,101,2129,1,-31,32
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-23,2245,115,2130,15,14,1
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-24,2253,105,2148,8,-10,18
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-25,2272,119,2153,19,14,5
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-26,2286,110,2176,14,-9,23
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-27,2299,104,2195,13,-6,19
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-28,2300,100,2200,1,-4,5
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-29,2331,98,2233,31,-2,33
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-30,2351,113,2238,20,15,5
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,3173061001,2020-10-31,2358,117,2241,7,4,3
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-01,485,28,457,0,0,0
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-02,492,30,462,7,2,5
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-03,495,30,465,3,0,3
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-04,497,30,467,2,0,2
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-05,499,30,469,2,0,2
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-06,500,30,470,1,0,1
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-07,506,33,473,6,3,3
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-08,510,33,477,4,0,4
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-09,511,34,477,1,1,0
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-10,511,28,483,0,-6,6
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-11,514,28,486,3,0,3
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-12,520,30,490,6,2,4
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-13,520,25,495,0,-5,5
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-14,521,25,496,1,0,1
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-15,527,25,502,6,0,6
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-16,530,24,506,3,-1,4
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-17,543,36,507,13,12,1
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-18,550,43,507,7,7,0
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-19,550,41,509,0,-2,2
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-20,553,42,511,3,1,2
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-21,554,43,511,1,1,0
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-22,556,39,517,2,-4,6
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-23,556,39,517,0,0,0
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-24,558,36,522,2,-3,5
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-25,561,38,523,3,2,1
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-26,565,40,525,4,2,2
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-27,569,38,531,4,-2,6
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-28,570,36,534,1,-2,3
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-29,574,24,550,4,-12,16
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-30,580,27,553,6,3,3
DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,3173061004,2020-10-31,581,28,553,1,1,0
DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,3173061005,2020-10-01,1252,99,1153,0,0,0
DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,3173061005,2020-10-02,1274,97,1177,22,-2,24
DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,3173061005,2020-10-03,1288,102,1186,14,5,9
DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,3173061005,2020-10-04,1297,106,1191,9,4,5
DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,3173061005,2020-10-05,1302,96,1206,5,-10,15
DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,3173061005,2020-10-06,1311,87,1224,9,-9,18
DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,3173061005,2020-10-07,1353,112,1241,42,25,17
DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,3173061005,2020-10-08,1366,121,1245,13,9,4
DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,3173061005,2020-10-09,1377,130,1247,11,9,2
DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,3173061005,2020-10-10,1381,122,1259,4,-8,12
DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,3173061005,2020-10-11,1388,127,1261,7,5,2
