nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,id_kel,tanggal,discarded,discarded_selesai_isolasi,discarded_meninggal,discarded_baru,discarded_selesai_isolasi_baru,discarded_meninggal_baru
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,3172041007,2020-10-21,102,102,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,3172041007,2020-10-22,102,102,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,3172041007,2020-10-23,103,103,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,3172041007,2020-10-24,103,103,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,3172041007,2020-10-25,103,103,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,3172041007,2020-10-26,103,103,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,3172041007,2020-10-27,104,104,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,3172041007,2020-10-28,105,105,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,3172041007,2020-10-29,107,106,0,2,1,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,3172041007,2020-10-30,108,107,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,3172041007,2020-10-31,110,109,0,2,2,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-01,42,42,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-02,42,42,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-03,42,42,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-04,42,42,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-05,42,42,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-06,47,47,0,5,5,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-07,47,47,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-08,47,47,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-09,47,47,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-10,47,47,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-11,47,47,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-12,47,47,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-13,47,47,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-14,47,47,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-15,47,47,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-16,47,47,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-17,47,47,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-18,47,47,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-19,47,47,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-20,48,48,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-21,48,48,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-22,48,48,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-23,48,48,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-24,49,49,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-25,49,49,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-26,50,50,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-27,51,51,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-28,51,51,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-29,52,52,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-30,52,52,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3172041005,2020-10-31,55,55,0,3,3,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-01,82,82,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-02,82,82,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-03,82,82,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-04,82,82,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-05,82,82,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-06,88,88,0,6,6,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-07,89,89,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-08,89,89,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-09,89,89,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-10,89,89,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-11,90,90,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-12,90,90,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-13,90,90,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-14,93,93,0,3,3,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-15,93,93,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-16,93,93,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-17,93,93,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-18,93,93,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-19,93,93,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-20,93,93,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-21,93,93,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-22,93,93,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-23,93,93,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-24,93,93,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-25,95,95,0,2,2,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-26,95,95,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-27,95,95,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-28,96,96,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-29,97,97,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-30,99,99,0,2,2,0
DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,3172041002,2020-10-31,99,99,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-01,100,100,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-02,100,100,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-03,100,100,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-04,100,100,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-05,100,100,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-06,109,109,0,9,9,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-07,112,112,0,3,3,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-08,112,112,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-09,112,112,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-10,112,112,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-11,119,119,0,7,7,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-12,119,119,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-13,119,119,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-14,127,127,0,8,8,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-15,127,127,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-16,127,127,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-17,127,127,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-18,127,127,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-19,127,127,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-20,128,128,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-21,128,128,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-22,128,128,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-23,133,133,0,5,5,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-24,133,133,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-25,144,144,0,11,11,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-26,150,150,0,6,6,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-27,156,156,0,6,6,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-28,158,158,0,2,2,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-29,166,165,0,8,7,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-30,171,170,0,5,5,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,3172061003,2020-10-31,183,182,0,12,12,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-01,66,66,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-02,66,66,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-03,66,66,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-04,66,66,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-05,66,66,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-06,75,75,0,9,9,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-07,78,78,0,3,3,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-08,81,81,0,3,3,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-09,81,81,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-10,81,81,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-11,81,81,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-12,81,81,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-13,81,81,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-14,91,91,0,10,10,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-15,91,91,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-16,91,91,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-17,91,91,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-18,91,91,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-19,91,91,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-20,91,91,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-21,91,91,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-22,92,92,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-23,95,95,0,3,3,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-24,96,96,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-25,96,96,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-26,96,96,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-27,99,99,0,3,3,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-28,103,103,0,4,4,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-29,107,107,0,4,4,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-30,112,112,0,5,5,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,3172061001,2020-10-31,115,115,0,3,3,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-01,130,130,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-02,130,130,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-03,130,130,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-04,130,130,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-05,130,130,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-06,138,138,0,8,8,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-07,139,139,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-08,143,143,0,4,4,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-09,143,143,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-10,143,143,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-11,146,146,0,3,3,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-12,146,146,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-13,146,146,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-14,155,155,0,9,9,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-15,155,155,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-16,155,155,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-17,155,155,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-18,155,155,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-19,155,155,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-20,156,156,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-21,156,156,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-22,156,156,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-23,163,163,0,7,7,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-24,170,170,0,7,7,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-25,172,172,0,2,2,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-26,176,176,0,4,4,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-27,177,177,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-28,180,180,0,3,3,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-29,184,183,0,4,3,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-30,190,189,0,6,6,0
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,3172061002,2020-10-31,197,196,0,7,7,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-01,36,36,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-02,36,36,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-03,36,36,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-04,36,36,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-05,36,36,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-06,37,37,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-07,38,38,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-08,38,38,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-09,38,38,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-10,38,38,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-11,39,39,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-12,39,39,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-13,39,39,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-14,40,40,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-15,40,40,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-16,40,40,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-17,40,40,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-18,40,40,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-19,40,40,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-20,40,40,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-21,40,40,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-22,40,40,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-23,40,40,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-24,41,41,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-25,41,41,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-26,41,41,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-27,41,41,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-28,41,41,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-29,41,41,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-30,41,41,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3172031001,2020-10-31,42,42,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-01,60,60,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-02,60,60,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-03,60,60,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-04,60,60,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-05,60,60,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-06,62,62,0,2,2,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-07,64,64,0,2,2,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-08,65,65,0,1,1,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-09,65,65,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-10,65,65,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-11,67,67,0,2,2,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-12,67,67,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-13,67,67,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-14,70,70,0,3,3,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-15,70,70,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-16,70,70,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-17,70,70,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-18,70,70,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-19,70,70,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-20,70,70,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-21,70,70,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-22,70,70,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-23,70,70,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-24,70,70,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-25,70,70,0,0,0,0
DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,3172031003,2020-10-26,70,70,0,0,0,0
