nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,id_kel,tanggal,pelaku_perjalanan,pelaku_perjalanan_perawatan_rs,pelaku_perjalanan_isolasi_di_rumah,pelaku_perjalanan_selesai_isolasi,pelaku_perjalanan_baru,pelaku_perjalanan_perawatan_rs_baru,pelaku_perjalanan_isolasi_di_rumah_baru,pelaku_perjalanan_selesai_isolasi_baru
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-14,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-15,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-16,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-17,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-18,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-19,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-20,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-21,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-22,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-23,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-24,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-25,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-26,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-27,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-28,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-29,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-30,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,3175031008,2020-10-31,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-01,2,0,0,2,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-02,2,0,0,2,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-03,2,0,0,2,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-04,2,0,0,2,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-05,2,0,0,2,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-06,2,0,0,2,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-07,3,0,0,3,1,0,0,1
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-08,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-09,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-10,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-11,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-12,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-13,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-14,4,0,0,4,1,0,0,1
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-15,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-16,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-17,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-18,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-19,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-20,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-21,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-22,5,0,0,5,1,0,0,1
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-23,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-24,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-25,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-26,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-27,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-28,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-29,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-30,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,3175031005,2020-10-31,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-01,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-02,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-03,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-04,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-05,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-06,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-07,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-08,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-09,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-10,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-11,8,0,0,8,2,0,0,2
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-12,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-13,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-14,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-15,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-16,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-17,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-18,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-19,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-20,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-21,9,0,0,9,1,0,0,1
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-22,9,0,0,9,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-23,9,0,0,9,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-24,9,0,0,9,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-25,9,0,0,9,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-26,9,0,0,9,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-27,9,0,0,9,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-28,9,0,0,9,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-29,9,0,0,9,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-30,9,0,0,9,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3175031006,2020-10-31,9,0,0,9,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-01,5,0,1,4,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-02,5,0,1,4,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-03,5,0,1,4,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-04,5,0,1,4,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-05,5,0,0,5,0,0,-1,1
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-06,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-07,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-08,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-09,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-10,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-11,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-12,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-13,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-14,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-15,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-16,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-17,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-18,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-19,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-20,6,0,0,6,1,0,0,1
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-21,7,0,0,7,1,0,0,1
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-22,7,0,0,7,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-23,7,0,0,7,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-24,7,0,0,7,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-25,7,0,0,7,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-26,7,0,0,7,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-27,7,0,0,7,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-28,7,0,0,7,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-29,7,0,0,7,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-30,7,0,0,7,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,3175031001,2020-10-31,7,0,0,7,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-01,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-02,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-03,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-04,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-05,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-06,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-07,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-08,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-09,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-10,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-11,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-12,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-13,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-14,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-15,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-16,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-17,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-18,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-19,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-20,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-21,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-22,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-23,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-24,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-25,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-26,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-27,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-28,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-29,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-30,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,3175031004,2020-10-31,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-01,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-02,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-03,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-04,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-05,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-06,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-07,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-08,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-09,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-10,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-11,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-12,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-13,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-14,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-15,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-16,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-17,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-18,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-19,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-20,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-21,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-22,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-23,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-24,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-25,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-26,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-27,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-28,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-29,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-30,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,3175041005,2020-10-31,5,0,0,5,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-01,3,0,1,2,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-02,3,0,1,2,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-03,3,0,1,2,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-04,3,0,1,2,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-05,3,0,1,2,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-06,3,0,1,2,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-07,3,0,1,2,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-08,3,0,1,2,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-09,3,0,1,2,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-10,3,0,1,2,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-11,3,0,1,2,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-12,3,0,1,2,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-13,3,0,0,3,0,0,-1,1
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-14,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-15,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-16,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-17,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-18,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-19,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-20,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-21,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-22,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,3175041004,2020-10-23,3,0,0,3,0,0,0,0
